symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
M&MFIN,camarilla,MIS,2026-07-23 11:00:00,2026-07-23 11:35:00,368.25,365.28,81,240.57,209.09,0.49,target_hit
PATANJALI,camarilla,MIS,2026-07-23 11:00:00,2026-07-23 11:05:00,340.35,340.49499999999995,88,12.76,-19.01,0.03,target_hit
SBILIFE,camarilla,MIS,2026-07-23 11:00:00,2026-07-23 11:50:00,1817.6,1826.5,16,142.4,111.47,0.75,target_hit
BANKBARODA,camarilla,MIS,2026-07-23 11:05:00,2026-07-23 11:20:00,244.65,243.7975,122,104.0,72.42,0.38,target_hit
BHEL,camarilla,MIS,2026-07-23 11:05:00,2026-07-23 11:20:00,413.3,411.6925,72,115.74,84.26,0.3,target_hit
ICICIGI,camarilla,MIS,2026-07-23 11:05:00,2026-07-23 12:20:00,1600.0,1608.965,18,161.37,130.73,0.45,target_hit
PERSISTENT,camarilla,MIS,2026-07-23 11:05:00,2026-07-23 11:25:00,5058.0,5028.51,5,147.45,120.73,0.42,target_hit
PHOENIXLTD,camarilla,MIS,2026-07-23 11:05:00,2026-07-23 12:15:00,2075.4,2057.3,14,-253.4,-284.05,-0.59,trailing_stop
SWIGGY,camarilla,MIS,2026-07-23 11:05:00,2026-07-23 12:35:00,267.43,264.72928571428577,112,-302.48,-334.05,-0.44,trailing_stop
TVSMOTOR,camarilla,MIS,2026-07-23 11:05:00,2026-07-23 12:15:00,3968.0,3930.2,7,-264.6,-293.89,-0.69,trailing_stop
COCHINSHIP,camarilla,MIS,2026-07-23 11:10:00,2026-07-23 13:35:00,1385.0,1393.385,21,176.08,145.13,0.59,target_hit
IRFC,camarilla,MIS,2026-07-23 11:10:00,2026-07-23 12:50:00,87.74,87.11285714285715,341,-213.86,-245.45,-0.89,trailing_stop
PIDILITIND,camarilla,MIS,2026-07-23 11:10:00,2026-07-23 11:25:00,1590.2,1583.355,18,123.21,92.93,0.35,target_hit
RECLTD,camarilla,MIS,2026-07-23 11:10:00,2026-07-23 12:25:00,361.95,358.5214285714286,82,-281.14,-312.44,-0.81,trailing_stop
BHARATFORG,camarilla,MIS,2026-07-23 11:15:00,2026-07-23 11:20:00,2204.4,2205.025,13,8.12,-22.27,0.02,target_hit
BSE,camarilla,MIS,2026-07-23 11:15:00,2026-07-23 11:35:00,3612.4,3593.095,8,154.44,123.89,0.6,target_hit
DIVISLAB,camarilla,MIS,2026-07-23 11:15:00,2026-07-23 12:05:00,7331.0,7288.325,4,170.7,139.71,0.61,target_hit
KOTAKBANK,camarilla,MIS,2026-07-23 11:15:00,2026-07-23 12:05:00,385.25,382.3857142857143,77,-220.55,-251.87,-0.98,trailing_stop
MFSL,camarilla,MIS,2026-07-23 11:15:00,2026-07-23 13:10:00,1514.1,1507.075,19,133.47,103.05,0.44,target_hit
TATASTEEL,camarilla,MIS,2026-07-23 11:15:00,2026-07-23 11:25:00,185.01,184.83599999999998,162,28.19,-3.58,0.13,target_hit
ASIANPAINT,camarilla,MIS,2026-07-23 11:20:00,2026-07-23 11:25:00,2675.0,2673.88,11,12.32,-18.88,0.05,target_hit
COFORGE,camarilla,MIS,2026-07-23 11:20:00,2026-07-23 11:25:00,1458.4,1455.835,20,51.3,20.4,0.14,target_hit
HAVELLS,camarilla,MIS,2026-07-23 11:20:00,2026-07-23 13:00:00,1215.0,1208.142857142857,24,-164.57,-195.39,-0.48,trailing_stop
IRCTC,camarilla,MIS,2026-07-23 11:20:00,2026-07-23 13:25:00,491.3,495.31428571428575,61,-244.87,-276.81,-0.87,trailing_stop
LTM,camarilla,MIS,2026-07-23 11:20:00,2026-07-23 12:05:00,3944.5,3980.207142857143,7,-249.95,-279.39,-0.78,trailing_stop
OFSS,camarilla,MIS,2026-07-23 11:20:00,2026-07-23 11:25:00,10465.0,10353.25,2,223.5,201.45,0.15,target_hit
TITAN,camarilla,MIS,2026-07-23 11:20:00,2026-07-23 12:20:00,4687.8,4679.700000000001,6,48.6,18.8,0.44,target_hit
UNIONBANK,camarilla,MIS,2026-07-23 11:20:00,2026-07-23 14:00:00,168.7,167.4115,177,228.06,196.55,0.78,target_hit
AUBANK,camarilla,MIS,2026-07-23 11:25:00,2026-07-23 11:45:00,969.0,964.6350000000001,30,130.95,100.21,0.34,target_hit
JSWSTEEL,camarilla,MIS,2026-07-23 11:25:00,2026-07-23 11:30:00,1259.3,1257.2200000000003,23,47.84,17.16,0.17,target_hit
SBIN,camarilla,MIS,2026-07-23 11:25:00,2026-07-23 12:30:00,1015.9,1011.14,29,138.04,106.89,0.6,target_hit
SOLARINDS,camarilla,MIS,2026-07-23 11:25:00,2026-07-23 12:20:00,18730,18615.65,1,114.35,94.56,0.57,target_hit
ASTRAL,camarilla,MIS,2026-07-23 11:35:00,2026-07-23 14:20:00,1418.5,1411.825,21,140.17,108.68,0.43,target_hit
HINDUNILVR,camarilla,MIS,2026-07-23 11:40:00,2026-07-23 15:15:00,2163.9,2163.0,13,-11.7,-41.52,-0.06,forced_close
TATACONSUM,camarilla,MIS,2026-07-23 11:40:00,2026-07-23 14:40:00,1104.8,1100.192857142857,27,-124.39,-155.95,-0.41,trailing_stop
TATACOMM,camarilla,MIS,2026-07-23 11:45:00,2026-07-23 15:15:00,1813.4,1802.1,16,-180.8,-211.45,-0.4,forced_close
AMBUJACEM,camarilla,MIS,2026-07-23 11:50:00,2026-07-23 13:05:00,427.3,425.2725,70,141.93,110.3,0.45,target_hit
CGPOWER,camarilla,MIS,2026-07-23 11:50:00,2026-07-23 12:40:00,904.85,901.4100000000001,33,113.52,81.93,0.32,target_hit
LICHSGFIN,camarilla,MIS,2026-07-23 11:50:00,2026-07-23 13:35:00,534.8,531.7524999999999,56,170.66,139.01,0.98,target_hit
MARICO,camarilla,MIS,2026-07-23 11:50:00,2026-07-23 12:30:00,855.35,850.4125,35,172.81,141.18,0.74,target_hit
TRENT,camarilla,MIS,2026-07-23 11:50:00,2026-07-23 12:05:00,2906.4,2916.7250000000004,10,103.25,72.36,0.38,target_hit
ZYDUSLIFE,camarilla,MIS,2026-07-23 11:50:00,2026-07-23 13:55:00,1116.8,1112.495,26,111.93,81.21,0.3,target_hit
AXISBANK,camarilla,MIS,2026-07-23 11:55:00,2026-07-23 12:40:00,1230.5,1223.165,24,176.04,144.84,0.71,target_hit
CIPLA,camarilla,MIS,2026-07-23 11:55:00,2026-07-23 13:10:00,1422.9,1372.0428571428572,21,-1068.0,-1099.0,-1.76,trailing_stop
IREDA,camarilla,MIS,2026-07-23 11:55:00,2026-07-23 13:00:00,120.52,119.7492857142857,248,-191.14,-222.71,-0.76,trailing_stop
KEI,camarilla,MIS,2026-07-23 11:55:00,2026-07-23 13:00:00,4932.0,4901.425,6,183.45,152.19,0.57,target_hit
ONGC,camarilla,MIS,2026-07-23 11:55:00,2026-07-23 12:45:00,252.94,253.35750000000002,118,49.27,17.58,0.25,target_hit
PIIND,camarilla,MIS,2026-07-23 11:55:00,2026-07-23 12:45:00,2731.1,2708.1857142857143,10,-229.14,-257.96,-0.69,trailing_stop
RELIANCE,camarilla,MIS,2026-07-23 12:00:00,2026-07-23 12:40:00,1281.0,1275.455,23,127.54,96.37,0.67,target_hit
SHREECEM,camarilla,MIS,2026-07-23 12:00:00,2026-07-23 14:30:00,27020,26778.928571428572,1,-241.07,-269.57,-1.27,trailing_stop
TATAELXSI,camarilla,MIS,2026-07-23 12:00:00,2026-07-23 12:45:00,3423.5,3392.792857142857,8,-245.66,-274.54,-0.71,trailing_stop
BANKINDIA,camarilla,MIS,2026-07-23 12:05:00,2026-07-23 15:15:00,142.37,142.0,210,77.7,46.04,0.26,forced_close
