symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
JIOFIN,bollinger_meanrev,MIS,2026-07-21 13:50:00,2026-07-21 14:55:00,240.18,239.54,124,79.36,47.83,0.56,target_mid_band
RECLTD,bollinger_meanrev,MIS,2026-07-21 13:50:00,2026-07-21 14:15:00,361.55,362.29285714285714,82,-60.91,-92.39,-0.62,trailing_stop
TCS,bollinger_meanrev,MIS,2026-07-21 13:50:00,2026-07-21 14:35:00,2227.6,2222.2,13,70.2,39.54,1.04,target_mid_band
CGPOWER,bollinger_meanrev,MIS,2026-07-21 13:55:00,2026-07-21 14:05:00,910.3,916.5928571428572,32,-201.37,-232.39,-1.29,trailing_stop
ADANIENSOL,bollinger_meanrev,MIS,2026-07-21 14:00:00,2026-07-21 14:10:00,1774.6,1785.9857142857143,16,-182.17,-212.4,-0.73,trailing_stop
BAJAJFINSV,bollinger_meanrev,MIS,2026-07-21 14:00:00,2026-07-21 15:00:00,1897.7,1902.4,15,-70.5,-100.73,-0.76,trailing_stop
INDIANB,bollinger_meanrev,MIS,2026-07-21 14:00:00,2026-07-21 14:35:00,862.7,855.8,34,234.6,203.65,1.61,target_mid_band
COROMANDEL,bollinger_meanrev,MIS,2026-07-21 14:05:00,2026-07-21 15:10:00,2054.9,2052.5857142857144,14,32.4,1.91,0.37,trailing_stop
DLF,bollinger_meanrev,MIS,2026-07-21 14:05:00,2026-07-21 14:45:00,673.5,674.65,44,-50.6,-82.06,-0.56,trailing_stop
INDUSTOWER,bollinger_meanrev,MIS,2026-07-21 14:05:00,2026-07-21 14:35:00,407.4,405.5,73,138.7,107.25,1.44,target_mid_band
SHREECEM,bollinger_meanrev,MIS,2026-07-21 14:05:00,2026-07-21 15:15:00,27230,27262.14285714286,1,-32.14,-61.04,-0.4,trailing_stop
TVSMOTOR,bollinger_meanrev,MIS,2026-07-21 14:05:00,2026-07-21 14:10:00,3688.8,3722.2000000000003,8,-267.2,-298.67,-1.4,trailing_stop
DIVISLAB,bollinger_meanrev,MIS,2026-07-21 14:10:00,2026-07-21 15:15:00,7339.5,7340.285714285715,4,-3.14,-34.28,-0.05,trailing_stop
LT,bollinger_meanrev,MIS,2026-07-21 14:15:00,2026-07-21 14:55:00,3840.4,3846.442857142857,7,-42.3,-70.84,-0.72,trailing_stop
GROWW,bollinger_meanrev,MIS,2026-07-21 14:35:00,2026-07-21 15:15:00,206.18,206.42,145,-34.8,-66.53,-0.28,forced_close
M&MFIN,bollinger_meanrev,MIS,2026-07-21 14:40:00,2026-07-21 14:45:00,329.85,323.3357142857143,90,586.29,555.18,3.11,trailing_stop
MAXHEALTH,bollinger_meanrev,MIS,2026-07-21 14:40:00,2026-07-21 15:15:00,1102.9,1100.9,27,54.0,22.46,0.51,forced_close
ETERNAL,bollinger_meanrev,MIS,2026-07-21 14:45:00,2026-07-21 15:15:00,287.8,286.55,104,130.0,98.34,1.11,forced_close
GODREJPROP,bollinger_meanrev,MIS,2026-07-21 14:45:00,2026-07-21 15:15:00,2165.2,2164.6,13,7.8,-22.04,0.08,forced_close
BDL,bollinger_meanrev,MIS,2026-07-21 14:50:00,2026-07-21 15:05:00,1271.8,1274.7428571428572,23,-67.69,-98.75,-0.52,trailing_stop
MAZDOCK,bollinger_meanrev,MIS,2026-07-21 14:55:00,2026-07-21 15:15:00,2352.0,2354.0,12,-24.0,-53.95,-0.24,forced_close
APOLLOHOSP,bollinger_meanrev,MIS,2026-07-21 15:05:00,2026-07-21 15:15:00,8934.5,8929.0,3,16.5,-11.91,0.27,forced_close
PIDILITIND,bollinger_meanrev,MIS,2026-07-21 15:20:00,2026-07-21 15:25:00,1596.4,1599.0571428571427,18,-47.83,-78.33,-0.4,trailing_stop
HINDALCO,bollinger_meanrev,MIS,2026-07-21 15:25:00,2026-07-21 15:25:00,955.0,955.0,31,-0.0,-31.39,-0.0,eod_data_end
MARICO,bollinger_meanrev,MIS,2026-07-21 15:25:00,2026-07-21 15:25:00,856.0,856.0,35,-0.0,-31.77,-0.0,eod_data_end
SOLARINDS,bollinger_meanrev,MIS,2026-07-21 15:25:00,2026-07-21 15:25:00,19100,19100,1,0,-20.25,-0.0,eod_data_end
ABCAPITAL,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:20:00,410.05,410.23571428571427,73,-13.56,-45.31,-0.12,trailing_stop
BAJAJ-AUTO,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:20:00,10665.0,10758.785714285714,2,-187.57,-210.31,-1.14,trailing_stop
GODREJCP,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:25:00,1061.5,1053.642857142857,28,220.0,188.62,1.92,trailing_stop
HINDALCO,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:35:00,958.05,949.8,31,255.75,224.42,1.99,target_mid_band
HINDZINC,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:20:00,540.65,539.8857142857142,55,42.04,10.53,0.35,trailing_stop
M&MFIN,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 10:10:00,365.6,376.0857142857143,82,-859.83,-892.17,-0.59,trailing_stop
MARUTI,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:45:00,13680,13577,2,206,177.12,1.2,target_mid_band
NYKAA,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 10:35:00,333.75,331.35,89,213.6,182.24,1.21,target_mid_band
SIEMENS,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:25:00,3693.0,3699.9285714285716,8,-55.43,-86.79,-0.61,trailing_stop
TITAN,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:25:00,4707.0,4711.357142857142,6,-26.14,-56.11,-0.27,trailing_stop
TVSMOTOR,bollinger_meanrev,MIS,2026-07-22 09:15:00,2026-07-22 09:35:00,3918.0,3948.914285714286,7,-216.4,-245.62,-0.69,trailing_stop
ONGC,bollinger_meanrev,MIS,2026-07-22 09:20:00,2026-07-22 10:45:00,252.13,251.2,118,109.74,78.26,0.95,target_mid_band
TATACOMM,bollinger_meanrev,MIS,2026-07-22 09:20:00,2026-07-22 09:25:00,1851.9,1845.557142857143,16,101.49,70.13,0.54,trailing_stop
BHEL,bollinger_meanrev,MIS,2026-07-22 09:25:00,2026-07-22 10:30:00,419.0,419.15,71,-10.65,-42.2,-0.05,trailing_stop
MOTHERSON,bollinger_meanrev,MIS,2026-07-22 09:25:00,2026-07-22 09:45:00,146.81,146.87285714285713,204,-12.82,-44.59,-0.09,trailing_stop
POLYCAB,bollinger_meanrev,MIS,2026-07-22 10:05:00,2026-07-22 10:35:00,9080.0,9124.357142857143,3,-133.07,-162.04,-0.62,trailing_stop
DIVISLAB,bollinger_meanrev,MIS,2026-07-22 10:40:00,2026-07-22 11:15:00,7363.0,7390.357142857143,4,-109.43,-140.73,-0.66,trailing_stop
BPCL,bollinger_meanrev,MIS,2026-07-22 10:50:00,2026-07-22 11:15:00,318.4,320.1642857142857,94,-165.84,-197.69,-1.05,trailing_stop
PIIND,bollinger_meanrev,MIS,2026-07-22 10:50:00,2026-07-22 11:05:00,2717.6,2732.5142857142855,11,-164.06,-195.86,-0.93,trailing_stop
BIOCON,bollinger_meanrev,MIS,2026-07-22 10:55:00,2026-07-22 11:35:00,441.45,437.5,67,264.65,233.45,1.34,target_mid_band
SUZLON,bollinger_meanrev,MIS,2026-07-22 10:55:00,2026-07-22 11:05:00,53.32,53.52857142857143,562,-117.22,-149.07,-0.52,trailing_stop
BRITANNIA,bollinger_meanrev,MIS,2026-07-22 11:05:00,2026-07-22 11:10:00,5483.0,5503.142857142857,5,-100.71,-129.85,-1.08,trailing_stop
NESTLEIND,bollinger_meanrev,MIS,2026-07-22 11:05:00,2026-07-22 11:10:00,1491.9,1500.5142857142857,20,-172.29,-204.04,-0.79,trailing_stop
MANKIND,bollinger_meanrev,MIS,2026-07-22 11:10:00,2026-07-22 11:50:00,2564.4,2553.571428571429,11,119.11,89.28,0.74,trailing_stop
COLPAL,bollinger_meanrev,MIS,2026-07-22 11:15:00,2026-07-22 12:05:00,2099.0,2082.5,14,231.0,199.99,1.43,target_mid_band
POWERGRID,bollinger_meanrev,MIS,2026-07-22 11:15:00,2026-07-22 11:40:00,287.35,287.9714285714286,104,-64.63,-96.36,-0.7,trailing_stop
DABUR,bollinger_meanrev,MIS,2026-07-22 11:20:00,2026-07-22 12:05:00,426.4,425.05,70,94.5,62.91,0.88,target_mid_band
FEDERALBNK,bollinger_meanrev,MIS,2026-07-22 11:20:00,2026-07-22 11:50:00,357.15,356.7714285714286,83,31.42,0.01,0.25,trailing_stop
MARICO,bollinger_meanrev,MIS,2026-07-22 11:20:00,2026-07-22 12:25:00,855.0,855.6142857142858,35,-21.5,-53.25,-0.16,trailing_stop
APLAPOLLO,bollinger_meanrev,MIS,2026-07-22 11:25:00,2026-07-22 12:20:00,1818.4,1814.0,16,70.4,39.59,0.74,target_mid_band
BAJAJHLDNG,bollinger_meanrev,MIS,2026-07-22 11:25:00,2026-07-22 11:55:00,10472,10501.857142857143,2,-59.71,-81.96,-0.89,trailing_stop
TATACONSUM,bollinger_meanrev,MIS,2026-07-22 11:30:00,2026-07-22 12:15:00,1087.5,1091.542857142857,27,-109.16,-140.36,-0.63,trailing_stop
ITC,bollinger_meanrev,MIS,2026-07-22 11:35:00,2026-07-22 12:45:00,280.55,280.6642857142857,106,-12.11,-43.66,-0.14,trailing_stop
NTPC,bollinger_meanrev,MIS,2026-07-22 11:35:00,2026-07-22 12:05:00,350.25,348.25,85,170.0,138.54,1.56,target_mid_band
UNITDSPR,bollinger_meanrev,MIS,2026-07-22 11:35:00,2026-07-22 12:50:00,1395.3,1395.7714285714287,21,-9.9,-40.98,-0.06,trailing_stop
ABB,bollinger_meanrev,MIS,2026-07-22 11:40:00,2026-07-22 12:10:00,7634.0,7558.5,3,226.5,202.36,1.79,target_mid_band
JSWENERGY,bollinger_meanrev,MIS,2026-07-22 11:45:00,2026-07-22 12:05:00,570.5,566.45,52,210.6,179.28,1.37,target_mid_band
ASTRAL,bollinger_meanrev,MIS,2026-07-22 12:10:00,2026-07-22 12:35:00,1438.5,1427.0,20,230.0,199.64,1.95,target_mid_band
POLICYBZR,bollinger_meanrev,MIS,2026-07-22 12:20:00,2026-07-22 12:50:00,1546.9,1550.642857142857,19,-71.11,-102.33,-0.72,trailing_stop
BHARTIARTL,bollinger_meanrev,MIS,2026-07-22 12:55:00,2026-07-22 13:40:00,1954.7,1947.8,15,103.5,72.47,1.33,target_mid_band
GLENMARK,bollinger_meanrev,MIS,2026-07-22 13:20:00,2026-07-22 13:25:00,2219.6,2220.7142857142853,13,-14.49,-45.09,-0.14,trailing_stop
TMCV,bollinger_meanrev,MIS,2026-07-22 13:35:00,2026-07-22 14:25:00,406.4,404.95,73,105.85,74.46,0.82,target_mid_band
MCX,bollinger_meanrev,MIS,2026-07-22 14:10:00,2026-07-22 15:15:00,2806.0,2800.0,10,60.0,30.28,0.4,forced_close
EXIDEIND,bollinger_meanrev,MIS,2026-07-22 14:30:00,2026-07-22 14:40:00,447.95,451.40714285714284,66,-228.17,-259.67,-1.32,trailing_stop
PIDILITIND,bollinger_meanrev,MIS,2026-07-22 14:40:00,2026-07-22 14:45:00,1596.3,1599.8,18,-63.0,-93.51,-0.97,trailing_stop
BANKBARODA,bollinger_meanrev,MIS,2026-07-22 14:55:00,2026-07-22 15:00:00,245.95,246.08571428571426,121,-16.42,-47.99,-0.21,trailing_stop
TORNTPHARM,bollinger_meanrev,MIS,2026-07-22 15:00:00,2026-07-22 15:15:00,5031.5,5035.3,5,-19.0,-45.69,-0.21,forced_close
APOLLOHOSP,bollinger_meanrev,MIS,2026-07-22 15:05:00,2026-07-22 15:15:00,8939.0,8937.0,3,6.0,-22.43,0.11,forced_close
INFY,bollinger_meanrev,MIS,2026-07-22 15:05:00,2026-07-22 15:15:00,1052.3,1053.4,28,-30.8,-62.07,-0.39,forced_close
SUPREMEIND,bollinger_meanrev,MIS,2026-07-22 15:05:00,2026-07-22 15:15:00,3459.1,3451.2,8,63.2,33.89,0.43,forced_close
CIPLA,bollinger_meanrev,MIS,2026-07-22 15:10:00,2026-07-22 15:15:00,1415.3,1416.4857142857143,21,-24.9,-56.43,-0.3,trailing_stop
RADICO,bollinger_meanrev,MIS,2026-07-22 15:10:00,2026-07-22 15:15:00,4145.0,4155.0,7,-70.0,-100.81,-0.53,forced_close
VMM,bollinger_meanrev,MIS,2026-07-22 15:10:00,2026-07-22 15:15:00,112.08,112.0,267,21.36,-10.36,0.15,forced_close
SHRIRAMFIN,bollinger_meanrev,MIS,2026-07-22 15:15:00,2026-07-22 15:20:00,1062.3,1060.7285714285713,28,44.0,12.49,0.47,trailing_stop
ASIANPAINT,bollinger_meanrev,MIS,2026-07-22 15:20:00,2026-07-22 15:25:00,2696.8,2698.514285714286,11,-18.86,-50.33,-0.23,trailing_stop
TATACAP,bollinger_meanrev,MIS,2026-07-22 15:20:00,2026-07-22 15:25:00,348.0,348.1,86,-8.6,-40.34,-0.07,forced_close
VBL,bollinger_meanrev,MIS,2026-07-22 15:20:00,2026-07-22 15:25:00,459.85,461.6,65,-113.75,-145.52,-0.77,forced_close
BAJAJ-AUTO,bollinger_meanrev,MIS,2026-07-23 09:15:00,2026-07-23 10:05:00,11106.0,11115.785714285714,2,-19.57,-43.14,-0.19,trailing_stop
GRASIM,bollinger_meanrev,MIS,2026-07-23 09:15:00,2026-07-23 09:45:00,3177.0,3163.6,9,120.6,90.36,1.14,target_mid_band
NATIONALUM,bollinger_meanrev,MIS,2026-07-23 09:15:00,2026-07-23 09:20:00,344.7,346.72857142857146,87,-176.49,-208.4,-1.23,trailing_stop
UNITDSPR,bollinger_meanrev,MIS,2026-07-23 09:15:00,2026-07-23 09:35:00,1418.8,1416.3,21,52.5,20.94,0.22,trailing_stop
WAAREEENER,bollinger_meanrev,MIS,2026-07-23 09:15:00,2026-07-23 09:20:00,2717.8,2721.1428571428573,11,-36.77,-68.5,-0.2,trailing_stop
ABB,bollinger_meanrev,MIS,2026-07-23 09:20:00,2026-07-23 10:20:00,7617.0,7624.571428571428,3,-22.71,-46.96,-0.15,trailing_stop
HINDALCO,bollinger_meanrev,MIS,2026-07-23 09:20:00,2026-07-23 09:40:00,962.5,961.3785714285715,31,34.76,3.15,0.28,trailing_stop
SHREECEM,bollinger_meanrev,MIS,2026-07-23 09:20:00,2026-07-23 10:25:00,27080,27072.14285714286,1,7.86,-20.85,0.05,trailing_stop
TVSMOTOR,bollinger_meanrev,MIS,2026-07-23 09:20:00,2026-07-23 10:10:00,3940.9,3950.0857142857144,7,-64.3,-93.6,-0.4,trailing_stop
VBL,bollinger_meanrev,MIS,2026-07-23 09:20:00,2026-07-23 10:05:00,462.95,463.57142857142856,64,-39.77,-71.22,-0.18,trailing_stop
VEDL,bollinger_meanrev,MIS,2026-07-23 09:20:00,2026-07-23 09:25:00,264.55,265.9428571428571,113,-157.39,-189.19,-1.18,trailing_stop
CUMMINSIND,bollinger_meanrev,MIS,2026-07-23 09:25:00,2026-07-23 10:15:00,5621.0,5624.357142857143,5,-16.79,-46.6,-0.12,trailing_stop
DMART,bollinger_meanrev,MIS,2026-07-23 09:25:00,2026-07-23 10:35:00,4054.0,4069.1000000000004,7,-105.7,-135.86,-0.61,trailing_stop
OIL,bollinger_meanrev,MIS,2026-07-23 09:25:00,2026-07-23 09:40:00,456.0,458.75714285714287,65,-179.21,-210.76,-1.01,trailing_stop
SBILIFE,bollinger_meanrev,MIS,2026-07-23 09:25:00,2026-07-23 10:25:00,1815.1,1813.7142857142858,16,22.17,-8.61,0.19,trailing_stop
APLAPOLLO,bollinger_meanrev,MIS,2026-07-23 09:30:00,2026-07-23 10:10:00,1841.8,1841.6714285714288,16,2.06,-29.19,0.01,trailing_stop
BAJAJHLDNG,bollinger_meanrev,MIS,2026-07-23 09:55:00,2026-07-23 10:15:00,10557,10629.142857142857,2,-144.29,-166.77,-0.91,trailing_stop
HEROMOTOCO,bollinger_meanrev,MIS,2026-07-23 09:55:00,2026-07-23 10:05:00,5067.0,5101.085714285714,5,-170.43,-197.4,-0.97,trailing_stop
MUTHOOTFIN,bollinger_meanrev,MIS,2026-07-23 09:55:00,2026-07-23 10:40:00,3084.0,3053.1,9,278.1,248.84,1.35,target_mid_band
COROMANDEL,bollinger_meanrev,MIS,2026-07-23 10:15:00,2026-07-23 11:15:00,2056.7,2058.5714285714284,14,-26.2,-56.75,-0.11,trailing_stop
M&M,bollinger_meanrev,MIS,2026-07-23 10:15:00,2026-07-23 10:35:00,3234.4,3245.9714285714285,9,-104.14,-135.08,-0.53,trailing_stop
HYUNDAI,bollinger_meanrev,MIS,2026-07-23 10:25:00,2026-07-23 10:35:00,1970.2,1974.2857142857142,15,-61.29,-92.66,-0.35,trailing_stop
GODREJCP,bollinger_meanrev,MIS,2026-07-23 10:40:00,2026-07-23 11:05:00,1081.2,1075.8,27,145.8,114.94,0.89,target_mid_band
ITC,bollinger_meanrev,MIS,2026-07-23 10:40:00,2026-07-23 11:30:00,282.15,283.01428571428573,106,-91.61,-123.39,-0.97,trailing_stop
ICICIGI,bollinger_meanrev,MIS,2026-07-23 10:50:00,2026-07-23 11:45:00,1596.6,1602.7142857142856,18,-110.06,-140.6,-0.73,trailing_stop
PHOENIXLTD,bollinger_meanrev,MIS,2026-07-23 10:55:00,2026-07-23 12:00:00,2069.1,2061.9,14,100.8,70.15,0.58,target_mid_band
ATGL,bollinger_meanrev,MIS,2026-07-23 11:00:00,2026-07-23 12:25:00,679.85,675.6,44,187.0,155.4,0.86,target_mid_band
EICHERMOT,bollinger_meanrev,MIS,2026-07-23 11:00:00,2026-07-23 12:10:00,7758.5,7746.0,3,37.5,12.84,0.3,target_mid_band
GMRAIRPORT,bollinger_meanrev,MIS,2026-07-23 11:05:00,2026-07-23 11:50:00,109.87,109.0,273,237.51,205.85,1.13,target_mid_band
PATANJALI,bollinger_meanrev,MIS,2026-07-23 11:05:00,2026-07-23 11:35:00,340.5,341.1785714285714,88,-59.71,-91.53,-0.32,trailing_stop
RVNL,bollinger_meanrev,MIS,2026-07-23 11:40:00,2026-07-23 12:05:00,225.2,225.39857142857142,133,-26.41,-58.19,-0.21,trailing_stop
TATACOMM,bollinger_meanrev,MIS,2026-07-23 11:50:00,2026-07-23 12:10:00,1815.8,1813.2285714285715,16,41.14,10.36,0.22,trailing_stop
IRCTC,bollinger_meanrev,MIS,2026-07-23 13:25:00,2026-07-23 14:30:00,495.1,495.01428571428573,60,5.14,-26.36,0.05,trailing_stop
TCS,bollinger_meanrev,MIS,2026-07-23 13:50:00,2026-07-23 14:30:00,2238.5,2244.9714285714285,13,-84.13,-115.04,-0.92,trailing_stop
AUBANK,bollinger_meanrev,MIS,2026-07-23 13:55:00,2026-07-23 14:40:00,973.9,969.7,30,126.0,95.1,0.87,target_mid_band
INDHOTEL,bollinger_meanrev,MIS,2026-07-23 14:00:00,2026-07-23 14:35:00,725.55,723.05,41,102.5,71.02,1.11,target_mid_band
CIPLA,bollinger_meanrev,MIS,2026-07-23 14:25:00,2026-07-23 14:35:00,1398.0,1408.6000000000001,21,-222.6,-253.88,-0.96,trailing_stop
TMCV,bollinger_meanrev,MIS,2026-07-23 14:25:00,2026-07-23 15:00:00,406.95,407.5785714285714,73,-45.89,-77.42,-0.53,trailing_stop
BEL,bollinger_meanrev,MIS,2026-07-23 14:30:00,2026-07-23 15:00:00,403.85,404.5285714285714,74,-50.21,-81.94,-0.66,trailing_stop
BIOCON,bollinger_meanrev,MIS,2026-07-23 14:30:00,2026-07-23 14:35:00,434.3,435.4357142857143,69,-78.36,-110.19,-1.19,trailing_stop
INFY,bollinger_meanrev,MIS,2026-07-23 14:30:00,2026-07-23 14:35:00,1054.8,1054.3142857142857,28,13.6,-17.71,0.09,trailing_stop
HCLTECH,bollinger_meanrev,MIS,2026-07-24 09:15:00,2026-07-24 09:20:00,1270.3,1271.4142857142856,23,-25.63,-56.63,-0.12,trailing_stop
OIL,bollinger_meanrev,MIS,2026-07-24 09:15:00,2026-07-24 09:30:00,460.3,457.5,65,182.0,150.39,1.24,target_mid_band
DMART,bollinger_meanrev,MIS,2026-07-24 09:20:00,2026-07-24 10:00:00,4060.6,4028.5,7,224.7,194.7,1.13,target_mid_band
ICICIGI,bollinger_meanrev,MIS,2026-07-24 09:25:00,2026-07-24 10:25:00,1646.2,1659.9142857142858,18,-246.86,-278.44,-0.87,trailing_stop
UNITDSPR,bollinger_meanrev,MIS,2026-07-24 09:30:00,2026-07-24 09:40:00,1457.0,1467.6285714285714,20,-212.57,-243.61,-0.86,trailing_stop
COROMANDEL,bollinger_meanrev,MIS,2026-07-24 10:50:00,2026-07-24 11:35:00,1982.1,1965.8428571428572,15,243.86,212.48,2.24,trailing_stop
TRENT,bollinger_meanrev,MIS,2026-07-24 10:55:00,2026-07-24 11:45:00,2873.8,2886.5714285714284,10,-127.71,-158.27,-0.84,trailing_stop
AMBUJACEM,bollinger_meanrev,MIS,2026-07-24 11:15:00,2026-07-24 11:45:00,421.1,421.95714285714286,71,-60.86,-92.6,-0.52,trailing_stop
ASTRAL,bollinger_meanrev,MIS,2026-07-24 11:15:00,2026-07-24 12:20:00,1455.4,1454.6285714285714,20,15.43,-15.43,0.06,trailing_stop
BPCL,bollinger_meanrev,MIS,2026-07-24 11:15:00,2026-07-24 11:20:00,310.1,311.59999999999997,96,-144.0,-175.66,-1.04,trailing_stop
LT,bollinger_meanrev,MIS,2026-07-24 11:15:00,2026-07-24 11:25:00,3751.4,3765.1857142857143,7,-96.5,-124.41,-1.1,trailing_stop
MARUTI,bollinger_meanrev,MIS,2026-07-24 11:15:00,2026-07-24 11:35:00,13320,13355.142857142857,2,-70.29,-98.58,-0.77,trailing_stop
RELIANCE,bollinger_meanrev,MIS,2026-07-24 11:15:00,2026-07-24 11:25:00,1278.3,1282.2142857142856,23,-90.03,-121.26,-1.1,trailing_stop
BRITANNIA,bollinger_meanrev,MIS,2026-07-24 11:20:00,2026-07-24 12:00:00,5390.0,5406.642857142857,5,-83.21,-111.85,-0.79,trailing_stop
HAVELLS,bollinger_meanrev,MIS,2026-07-24 11:20:00,2026-07-24 11:45:00,1227.2,1231.4142857142858,24,-101.14,-132.44,-0.69,trailing_stop
JINDALSTEL,bollinger_meanrev,MIS,2026-07-24 11:20:00,2026-07-24 11:50:00,1035.5,1036.3142857142857,28,-22.8,-53.56,-0.21,trailing_stop
NYKAA,bollinger_meanrev,MIS,2026-07-24 11:20:00,2026-07-24 11:45:00,321.1,321.00714285714287,93,8.64,-23.03,0.06,trailing_stop
POWERGRID,bollinger_meanrev,MIS,2026-07-24 11:20:00,2026-07-24 11:35:00,289.45,289.6071428571429,103,-16.19,-47.81,-0.18,trailing_stop
SIEMENS,bollinger_meanrev,MIS,2026-07-24 11:20:00,2026-07-24 11:45:00,3685.0,3695.571428571429,8,-84.57,-115.89,-0.5,trailing_stop
TMPV,bollinger_meanrev,MIS,2026-07-24 11:20:00,2026-07-24 11:50:00,322.2,322.56428571428575,93,-33.88,-65.68,-0.27,trailing_stop
NTPC,bollinger_meanrev,MIS,2026-07-24 11:25:00,2026-07-24 11:55:00,347.95,348.7142857142857,86,-65.73,-97.5,-0.72,trailing_stop
PATANJALI,bollinger_meanrev,MIS,2026-07-24 11:30:00,2026-07-24 12:25:00,336.2,337.2714285714286,89,-95.36,-127.15,-0.61,trailing_stop
DRREDDY,bollinger_meanrev,MIS,2026-07-24 11:35:00,2026-07-24 12:00:00,1150.7,1149.957142857143,26,19.31,-12.4,0.17,trailing_stop
IRFC,bollinger_meanrev,MIS,2026-07-24 11:35:00,2026-07-24 12:05:00,87.0,87.27428571428571,344,-94.35,-126.15,-0.92,trailing_stop
SAIL,bollinger_meanrev,MIS,2026-07-24 11:40:00,2026-07-24 12:15:00,160.4,161.24,187,-157.08,-188.99,-0.98,trailing_stop
WIPRO,bollinger_meanrev,MIS,2026-07-24 11:40:00,2026-07-24 12:10:00,174.75,175.44285714285715,171,-118.48,-150.24,-0.94,trailing_stop
BIOCON,bollinger_meanrev,MIS,2026-07-24 11:45:00,2026-07-24 12:35:00,432.75,431.1,69,113.85,82.26,0.92,target_mid_band
TATAPOWER,bollinger_meanrev,MIS,2026-07-24 11:45:00,2026-07-24 12:25:00,374.45,375.05,80,-48.0,-79.8,-0.56,trailing_stop
ICICIAMC,bollinger_meanrev,MIS,2026-07-24 11:50:00,2026-07-24 12:25:00,3122.4,3126.7000000000003,9,-38.7,-68.53,-0.53,trailing_stop
PHOENIXLTD,bollinger_meanrev,MIS,2026-07-24 11:50:00,2026-07-24 12:30:00,2022.2,2021.3,14,12.6,-17.41,0.06,trailing_stop
TATAINVEST,bollinger_meanrev,MIS,2026-07-24 11:50:00,2026-07-24 12:25:00,629.55,629.9357142857143,47,-18.13,-49.52,-0.16,trailing_stop
BANKBARODA,bollinger_meanrev,MIS,2026-07-24 12:00:00,2026-07-24 12:25:00,244.65,245.2357142857143,122,-71.46,-103.15,-0.53,trailing_stop
TATAELXSI,bollinger_meanrev,MIS,2026-07-24 12:00:00,2026-07-24 12:20:00,3460.8,3474.9,8,-112.8,-142.23,-0.68,trailing_stop
FORTIS,bollinger_meanrev,MIS,2026-07-24 12:05:00,2026-07-24 12:30:00,937.25,938.2857142857142,32,-33.14,-64.97,-0.46,trailing_stop
360ONE,bollinger_meanrev,MIS,2026-07-24 12:15:00,2026-07-24 12:25:00,1092.9,1098.4142857142858,27,-148.89,-180.27,-0.93,trailing_stop
KPITTECH,bollinger_meanrev,MIS,2026-07-24 12:15:00,2026-07-24 12:25:00,562.5,565.8785714285714,53,-179.06,-210.79,-0.94,trailing_stop
CONCOR,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 13:05:00,483.8,480.55,62,201.5,169.82,1.42,target_mid_band
DLF,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 13:15:00,645.3,646.0785714285714,46,-35.81,-67.32,-0.19,trailing_stop
GRASIM,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 12:30:00,3093.6,3098.057142857143,9,-40.11,-69.67,-0.55,trailing_stop
GROWW,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 12:50:00,203.67,203.99571428571429,147,-47.88,-79.66,-0.44,trailing_stop
ICICIBANK,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 13:10:00,1436.3,1437.757142857143,20,-29.14,-59.62,-0.3,trailing_stop
IDFCFIRSTB,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 13:00:00,80.4,80.54714285714286,373,-54.88,-86.72,-0.37,trailing_stop
LTF,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 12:45:00,302.7,303.1428571428571,99,-43.84,-75.65,-0.31,trailing_stop
PNB,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 13:25:00,110.29,110.32428571428571,272,-9.33,-41.14,-0.07,trailing_stop
SBIN,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 13:40:00,1016.1,1012.2,29,113.1,81.92,0.8,target_mid_band
UNIONBANK,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 12:45:00,168.88,169.61714285714285,177,-130.47,-162.26,-0.66,trailing_stop
UPL,bollinger_meanrev,MIS,2026-07-24 12:25:00,2026-07-24 12:45:00,603.05,603.1714285714286,49,-5.95,-37.29,-0.06,trailing_stop
