symbol,stage,entry_time,exit_time,entry_price,exit_price,shares,pnl,r_multiple,exit_reason
SAREGAMA,stage1,2024-04-04 00:00:00,2024-04-04 00:00:00,392.9,387.2,76,-433.2,,session_close
SCHAEFFLER,stage1,2024-04-04 00:00:00,2024-04-04 00:00:00,3219.05,3293.35,9,668.7,,session_close
TATAELXSI,stage1,2024-04-04 00:00:00,2024-04-04 00:00:00,8117.85,8027.5,3,-271.05,,session_close
TATATECH,stage1,2024-04-04 00:00:00,2024-04-04 00:00:00,1142.95,1137.35,26,-145.6,,session_close
ASTERDM,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,462.0,456.75,64,-336.0,,session_close
BANDHANBNK,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,203.0,197.35,147,-830.55,,session_close
CESC,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,128.4,127.27,233,-263.29,,session_close
ELGIEQUIP,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,644.95,647.65,46,124.2,,session_close
GVT&D,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,973.2,966.6,30,-198.0,,session_close
IPCALAB,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,1289.9,1314.55,23,566.95,,session_close
JUBLPHARMA,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,633.85,644.55,47,502.9,,session_close
TATAINVEST,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,728.0,729.0,41,41.0,,session_close
VEDL,stage1,2024-04-05 00:00:00,2024-04-05 00:00:00,144.9,148.7,207,786.6,,session_close
AAVAS,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,1610.0,1626.0,18,288.0,,session_close
BLUEJET,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,417.0,401.55,71,-1096.95,,session_close
CHAMBLFERT,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,383.4,377.3,78,-475.8,,session_close
CUB,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,118.3,116.0,253,-581.9,,session_close
IIFL,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,393.4,412.7,76,1466.8,,session_close
IRB,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,33.9,35.0,884,972.4,,session_close
IREDA,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,182.0,174.3,164,-1262.8,,session_close
IPCALAB,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,1319.9,1294.5,22,-558.8,,session_close
JPPOWER,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,19.6,18.4,1530,-1836.0,,session_close
MMTC,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,78.9,76.5,380,-912.0,,session_close
MARICO,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,511.5,519.0,58,435.0,,session_close
NBCC,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,93.13,90.07,322,-985.32,,session_close
NCC,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,274.75,266.15,109,-937.4,,session_close
SBICARD,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,742.5,723.3,40,-768.0,,session_close
UTIAMC,stage1,2024-04-08 00:00:00,2024-04-08 00:00:00,849.55,843.15,35,-224.0,,session_close
ARE&M,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,879.15,897.5,34,623.9,,session_close
CESC,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,133.28,134.08,225,180.0,,session_close
CHOICEIN,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,308.5,307.0,97,-145.5,,session_close
EXIDEIND,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,380.0,384.1,78,319.8,,session_close
NYKAA,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,179.5,178.0,167,-250.5,,session_close
GAIL,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,189.69,190.48,158,124.82,,session_close
GLAND,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,1769.7,1800.35,16,490.4,,session_close
NAUKRI,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,1245.0,1246.0,24,24.0,,session_close
SONATSOFTW,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,768.0,758.55,39,-368.55,,session_close
WHIRLPOOL,stage1,2024-04-09 00:00:00,2024-04-09 00:00:00,1427.2,1399.55,21,-580.65,,session_close
ACUTAAS,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,611.0,637.5,49,1298.5,,session_close
ABREL,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,1825.85,1840.75,16,238.4,,session_close
CASTROLIND,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,217.63,214.27,137,-460.32,,session_close
HINDCOPPER,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,359.7,357.85,83,-153.55,,session_close
HINDZINC,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,400.0,401.3,75,97.5,,session_close
IIFL,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,432.0,423.65,69,-576.15,,session_close
MOTILALOFS,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,522.5,513.5,57,-513.0,,session_close
MCX,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,756.0,781.0,39,975.0,,session_close
SBICARD,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,756.95,748.0,39,-349.05,,session_close
VEDL,stage1,2024-04-10 00:00:00,2024-04-10 00:00:00,162.25,169.4,184,1315.6,,session_close
AARTIIND,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,732.2,750.95,40,750.0,,session_close
ACUTAAS,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,638.4,610.4,46,-1288.0,,session_close
APOLLOTYRE,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,488.7,482.3,61,-390.4,,session_close
ATUL,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,6196.3,6154.65,4,-166.6,,session_close
BATAINDIA,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,1382.05,1387.5,21,114.45,,session_close
CONCOR,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,775.2,757.45,38,-674.5,,session_close
DATAPATTNS,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,3006.0,2938.7,9,-605.7,,session_close
DEEPAKNTR,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,2298.0,2316.7,13,243.1,,session_close
FEDERALBNK,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,159.45,155.95,188,-658.0,,session_close
FLUOROCHEM,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,3474.95,3582.95,8,864.0,,session_close
JUBLINGREA,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,542.7,551.85,55,503.25,,session_close
NMDC,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,75.26,74.7,398,-222.88,,session_close
NSLNISP,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,65.8,63.9,455,-864.5,,session_close
NAVINFLUOR,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,3244.0,3296.65,9,473.85,,session_close
SUNTV,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,629.5,619.05,47,-491.15,,session_close
TARIL,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,261.95,273.5,114,1316.7,,session_close
UNITDSPR,stage1,2024-04-12 00:00:00,2024-04-12 00:00:00,1198.75,1182.95,25,-395.0,,session_close
CDSL,stage1,2024-04-15 00:00:00,2024-04-15 00:00:00,984.3,988.0,30,111.0,,session_close
CROMPTON,stage1,2024-04-15 00:00:00,2024-04-15 00:00:00,296.0,292.2,101,-383.8,,session_close
EXIDEIND,stage1,2024-04-15 00:00:00,2024-04-15 00:00:00,401.0,409.05,74,595.7,,session_close
FLUOROCHEM,stage1,2024-04-15 00:00:00,2024-04-15 00:00:00,3547.0,3579.8,8,262.4,,session_close
HINDZINC,stage1,2024-04-15 00:00:00,2024-04-15 00:00:00,425.0,407.25,70,-1242.5,,session_close
IRCTC,stage1,2024-04-15 00:00:00,2024-04-15 00:00:00,1044.95,1029.5,28,-432.6,,session_close
KEI,stage1,2024-04-15 00:00:00,2024-04-15 00:00:00,3930.0,4005.15,7,526.05,,session_close
VEDL,stage1,2024-04-15 00:00:00,2024-04-15 00:00:00,175.3,173.65,171,-282.15,,session_close
ANANDRATHI,stage1,2024-04-16 00:00:00,2024-04-16 00:00:00,1045.0,1021.8,28,-649.6,,session_close
CGCL,stage1,2024-04-16 00:00:00,2024-04-16 00:00:00,240.0,239.25,125,-93.75,,session_close
GALLANTT,stage1,2024-04-16 00:00:00,2024-04-16 00:00:00,218.0,229.7,137,1602.9,,session_close
ONGC,stage1,2024-04-16 00:00:00,2024-04-16 00:00:00,257.85,263.55,116,661.2,,session_close
TARIL,stage1,2024-04-16 00:00:00,2024-04-16 00:00:00,299.5,301.4,100,190.0,,session_close
ABSLAMC,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,503.1,497.2,59,-348.1,,session_close
AEGISLOG,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,527.0,503.95,56,-1290.8,,session_close
ARE&M,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,975.0,993.55,30,556.5,,session_close
BDL,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,930.0,905.05,32,-798.4,,session_close
CEMPRO,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,361.0,352.8,83,-680.6,,session_close
EXIDEIND,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,466.75,449.65,64,-1094.4,,session_close
GALLANTT,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,238.0,238.75,126,94.5,,session_close
PATANJALI,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,461.7,468.3,64,422.4,,session_close
MOTHERSON,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,84.5,83.9,355,-213.0,,session_close
SAREGAMA,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,420.2,426.0,71,411.8,,session_close
TEGA,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,1410.0,1439.2,21,613.2,,session_close
TITAGARH,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,992.0,981.75,30,-307.5,,session_close
TARIL,stage1,2024-04-18 00:00:00,2024-04-18 00:00:00,315.9,316.4,94,47.0,,session_close
BHARTIARTL,stage1,2024-04-19 00:00:00,2024-04-19 00:00:00,1280.0,1289.0,23,207.0,,session_close
ELECON,stage1,2024-04-19 00:00:00,2024-04-19 00:00:00,524.0,583.1,57,3368.7,,session_close
GALLANTT,stage1,2024-04-19 00:00:00,2024-04-19 00:00:00,238.0,250.65,126,1593.9,,session_close
POWERINDIA,stage1,2024-04-19 00:00:00,2024-04-19 00:00:00,8280.05,8249.6,3,-91.35,,session_close
USHAMART,stage1,2024-04-19 00:00:00,2024-04-19 00:00:00,357.6,361.9,83,356.9,,session_close
ANURAS,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,890.0,851.45,33,-1272.15,,session_close
ELECON,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,617.5,577.85,48,-1903.2,,session_close
ESCORTS,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,3115.05,3175.4,9,543.15,,session_close
FORCEMOT,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,9549.0,9852.45,3,910.35,,session_close
GALLANTT,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,258.4,263.15,116,551.0,,session_close
HSCL,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,339.0,350.2,88,985.6,,session_close
INOXWIND,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,143.62,145.99,208,492.96,,session_close
MOTILALOFS,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,573.75,582.0,52,429.0,,session_close
RKFORGE,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,734.0,747.45,40,538.0,,session_close
TARIL,stage1,2024-04-22 00:00:00,2024-04-22 00:00:00,348.8,348.8,86,0.0,,session_close
CHOICEIN,stage1,2024-04-23 00:00:00,2024-04-23 00:00:00,331.95,330.3,90,-148.5,,session_close
ITI,stage1,2024-04-23 00:00:00,2024-04-23 00:00:00,280.8,293.3,106,1325.0,,session_close
JWL,stage1,2024-04-23 00:00:00,2024-04-23 00:00:00,399.8,387.7,75,-907.5,,session_close
KIRLOSENG,stage1,2024-04-23 00:00:00,2024-04-23 00:00:00,952.0,941.9,31,-313.1,,session_close
TEJASNET,stage1,2024-04-23 00:00:00,2024-04-23 00:00:00,1004.95,1088.25,29,2415.7,,session_close
UNITDSPR,stage1,2024-04-23 00:00:00,2024-04-23 00:00:00,1164.0,1170.05,25,151.25,,session_close
VOLTAS,stage1,2024-04-23 00:00:00,2024-04-23 00:00:00,1393.0,1395.65,21,55.65,,session_close
WHIRLPOOL,stage1,2024-04-23 00:00:00,2024-04-23 00:00:00,1539.9,1568.5,19,543.4,,session_close
ABCAPITAL,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,219.45,216.3,136,-428.4,,session_close
ABSLAMC,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,522.3,537.4,57,860.7,,session_close
BSE,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,1080.5,1043.5,27,-999.0,,session_close
BDL,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,965.0,1023.2,31,1804.2,,session_close
MAPMYINDIA,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,2059.45,2025.5,14,-475.3,,session_close
COCHINSHIP,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,1270.0,1274.65,23,106.95,,session_close
GRSE,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,974.5,983.55,30,271.5,,session_close
GRASIM,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,2378.0,2337.75,12,-483.0,,session_close
IFCI,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,47.9,47.1,626,-500.8,,session_close
MCX,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,780.0,768.0,38,-456.0,,session_close
NBCC,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,90.3,88.5,332,-597.6,,session_close
RVNL,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,281.0,284.25,106,344.5,,session_close
SOBHA,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,1684.85,1678.9,17,-101.15,,session_close
TEJASNET,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,1120.0,1069.1,26,-1323.4,,session_close
IDEA,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,13.75,13.1,2181,-1417.65,,session_close
WELSPUNLIV,stage1,2024-04-24 00:00:00,2024-04-24 00:00:00,162.55,159.4,184,-579.6,,session_close
ACC,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,2567.9,2579.6,11,128.7,,session_close
AEGISLOG,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,595.95,600.15,50,210.0,,session_close
APTUS,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,354.0,346.4,84,-638.4,,session_close
BDL,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,1026.95,1030.1,29,91.35,,session_close
CARBORUNIV,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,1350.0,1414.85,22,1426.7,,session_close
CHAMBLFERT,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,404.0,408.85,74,358.9,,session_close
CHENNPETRO,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,1080.0,1076.2,27,-102.6,,session_close
CIPLA,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,1407.0,1406.2,21,-16.8,,session_close
CRAFTSMAN,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,4660.3,4591.75,6,-411.3,,session_close
GALLANTT,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,278.1,288.8,107,1144.9,,session_close
IRCON,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,245.0,243.8,122,-146.4,,session_close
JINDALSAW,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,269.4,273.9,111,499.5,,session_close
LINDEINDIA,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,8050.0,8390.0,3,1020.0,,session_close
MRPL,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,245.77,244.88,122,-108.58,,session_close
NSLNISP,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,68.0,66.8,441,-529.2,,session_close
SHYAMMETL,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,655.0,643.65,45,-510.75,,session_close
SAIL,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,164.8,164.95,182,27.3,,session_close
UBL,stage1,2024-04-25 00:00:00,2024-04-25 00:00:00,2022.4,2022.35,14,-0.7,,session_close
360ONE,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,840.0,808.05,35,-1118.25,,session_close
ABCAPITAL,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,232.8,231.3,128,-192.0,,session_close
AXISBANK,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,1130.0,1130.3,26,7.8,,session_close
BANKINDIA,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,141.66,140.5,211,-244.76,,session_close
BHARATFORG,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,1318.0,1309.9,22,-178.2,,session_close
CRISIL,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,4451.95,4472.1,6,120.9,,session_close
CARBORUNIV,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,1467.7,1440.5,20,-544.0,,session_close
CONCOR,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,807.95,854.4,37,1718.65,,session_close
DRREDDY,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,1245.0,1250.4,24,129.6,,session_close
EMAMILTD,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,468.65,480.2,64,739.2,,session_close
GODFRYPHLP,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,1148.0,1104.0,26,-1144.0,,session_close
HBLENGINE,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,494.95,518.95,60,1440.0,,session_close
ITC,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,362.25,362.85,82,49.2,,session_close
IEX,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,160.2,158.85,187,-252.45,,session_close
IOB,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,67.2,66.75,446,-200.7,,session_close
INOXWIND,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,161.81,157.86,185,-730.75,,session_close
MAZDOCK,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,1233.0,1204.3,24,-688.8,,session_close
MCX,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,832.0,834.0,36,72.0,,session_close
NESTLEIND,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,1287.5,1241.4,23,-1060.3,,session_close
SCI,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,227.3,225.36,131,-254.14,,session_close
SBIN,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,815.9,801.3,36,-525.6,,session_close
TITAGARH,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,1049.8,1041.8,28,-224.0,,session_close
IDEA,stage1,2024-04-26 00:00:00,2024-04-26 00:00:00,13.65,14.0,2197,768.95,,session_close
AFFLE,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,1093.0,1105.75,27,344.25,,session_close
ASHOKLEY,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,93.6,92.7,320,-288.0,,session_close
CONCOR,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,866.4,839.65,34,-909.5,,session_close
COROMANDEL,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,1192.85,1203.95,25,277.5,,session_close
DIXON,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,8568.05,8470.55,3,-292.5,,session_close
EMAMILTD,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,483.7,486.6,62,179.8,,session_close
ENGINERSIN,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,240.0,238.5,125,-187.5,,session_close
GMRAIRPORT,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,91.75,87.4,326,-1418.1,,session_close
HBLENGINE,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,525.0,510.55,57,-823.65,,session_close
HAVELLS,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,1656.5,1644.45,18,-216.9,,session_close
HUDCO,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,231.15,228.7,129,-316.05,,session_close
IRCON,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,258.0,255.0,116,-348.0,,session_close
IRFC,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,161.5,160.9,185,-111.0,,session_close
KFINTECH,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,711.0,705.7,42,-222.6,,session_close
KIRLOSENG,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,1039.0,1008.5,28,-854.0,,session_close
LAURUSLABS,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,437.5,443.75,68,425.0,,session_close
LEMONTREE,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,146.5,149.55,204,622.2,,session_close
NLCINDIA,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,253.75,246.6,118,-843.7,,session_close
OFSS,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,6923.0,6793.0,4,-520.0,,session_close
PATANJALI,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,533.3,521.2,56,-677.6,,session_close
MOTHERSON,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,88.1,87.2,340,-306.0,,session_close
SUNTV,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,667.0,655.9,44,-488.4,,session_close
NIACL,stage1,2024-04-29 00:00:00,2024-04-29 00:00:00,249.55,252.95,120,408.0,,session_close
AEGISLOG,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,697.0,687.2,43,-421.4,,session_close
BLS,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,351.0,350.5,85,-42.5,,session_close
MAHABANK,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,71.4,70.1,420,-546.0,,session_close
GABRIEL,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,385.0,392.7,77,592.9,,session_close
GODREJIND,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,915.85,960.6,32,1432.0,,session_close
ICICIBANK,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,1159.95,1150.4,25,-238.75,,session_close
IDBI,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,92.4,90.35,324,-664.2,,session_close
INDIANB,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,534.65,523.45,56,-627.2,,session_close
INTELLECT,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,1093.2,1079.75,27,-363.15,,session_close
JBMA,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,963.2,952.25,31,-339.45,,session_close
J&KBANK,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,137.0,136.5,218,-109.0,,session_close
KPITTECH,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,1532.0,1494.2,19,-718.2,,session_close
MAXHEALTH,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,837.0,840.3,35,115.5,,session_close
NEWGEN,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,872.0,929.05,34,1939.7,,session_close
PFOCUS,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,107.95,108.65,277,193.9,,session_close
SUPREMEIND,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,4935.05,5062.1,6,762.3,,session_close
ULTRACEMCO,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,9957,9772,3,-555,,session_close
VIJAYA,stage1,2024-04-30 00:00:00,2024-04-30 00:00:00,716.45,699.35,41,-701.1,,session_close
AWL,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,361.0,351.45,83,-792.65,,session_close
ASHOKLEY,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,97.9,100.7,306,856.8,,session_close
ASTRAL,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,2120.0,2062.9,14,-799.4,,session_close
GODREJIND,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,970.0,894.15,30,-2275.5,,session_close
JMFINANCIL,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,89.0,84.45,337,-1533.35,,session_close
JPPOWER,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,20.5,20.1,1463,-585.2,,session_close
JUBLFOOD,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,463.5,457.55,64,-380.8,,session_close
PFC,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,448.15,467.85,66,1300.2,,session_close
RECLTD,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,513.0,553.9,58,2372.2,,session_close
SUPREMEIND,stage1,2024-05-02 00:00:00,2024-05-02 00:00:00,4900.0,4812.05,6,-527.7,,session_close
ASHOKLEY,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,101.9,101.15,294,-220.5,,session_close
ASIANPAINT,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,2983.05,2929.75,10,-533.0,,session_close
CARTRADE,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,729.0,749.95,41,858.95,,session_close
CHOLAHLDNG,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,1146.0,1144.75,26,-32.5,,session_close
CHOLAFIN,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,1312.8,1309.7,22,-68.2,,session_close
GMRAIRPORT,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,89.0,85.6,337,-1145.8,,session_close
HBLENGINE,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,549.45,555.6,54,332.1,,session_close
HFCL,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,104.1,100.6,288,-1008.0,,session_close
HINDPETRO,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,340.1,336.25,88,-338.8,,session_close
IFCI,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,52.0,52.5,576,288.0,,session_close
INDIAMART,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,2889.65,2799.65,10,-900.0,,session_close
IOC,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,159.37,155.51,188,-725.68,,session_close
KFINTECH,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,815.0,786.25,36,-1035.0,,session_close
NEWGEN,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,989.9,1022.25,30,970.5,,session_close
POWERGRID,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,312.0,310.85,96,-110.4,,session_close
RECLTD,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,558.0,557.8,53,-10.6,,session_close
SARDAEN,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,270.0,267.45,111,-283.05,,session_close
WELCORP,stage1,2024-05-03 00:00:00,2024-05-03 00:00:00,610.0,600.7,49,-455.7,,session_close
BLUEDART,stage1,2024-05-06 00:00:00,2024-05-06 00:00:00,6815.0,7297.9,4,1931.6,,session_close
CARTRADE,stage1,2024-05-06 00:00:00,2024-05-06 00:00:00,750.0,809.75,40,2390.0,,session_close
COALINDIA,stage1,2024-05-06 00:00:00,2024-05-06 00:00:00,449.8,432.55,66,-1138.5,,session_close
