symbol,stage,product,entry_time,exit_time,entry_price,exit_price,shares,gross_pnl,net_pnl,r_multiple,exit_reason
MAXHEALTH,stage1,MIS,2025-11-20 00:00:00,2025-11-20 00:00:00,1166.0,1168.9,25,72.5,41.54,,session_close
PERSISTENT,stage1,MIS,2025-11-20 00:00:00,2025-11-20 00:00:00,6316.0,6350.5,4,138.0,111.12,,session_close
M&MFIN,stage1,MIS,2025-11-21 00:00:00,2025-11-21 00:00:00,338.3,335.0,88,-290.4,-321.78,,session_close
M&MFIN,stage1,MIS,2025-11-25 00:00:00,2025-11-25 00:00:00,347.75,352.4,86,399.9,367.93,,session_close
SWIGGY,stage1,MIS,2025-11-25 00:00:00,2025-11-25 00:00:00,402.0,394.6,74,-547.6,-578.8,,session_close
SIEMENS,stage1,MIS,2025-11-27 00:00:00,2025-11-27 00:00:00,3310.0,3312.1,9,18.9,-12.7,,session_close
ASHOKLEY,stage1,MIS,2025-11-28 00:00:00,2025-11-28 00:00:00,158.0,158.12,189,22.68,-9.0,,session_close
MOTILALOFS,stage1,MIS,2025-12-01 00:00:00,2025-12-01 00:00:00,964.95,956.7,31,-255.75,-287.31,,session_close
SRF,stage1,MIS,2025-12-01 00:00:00,2025-12-01 00:00:00,2927.3,2923.0,10,-43.0,-74.02,,session_close
BIOCON,stage1,MIS,2025-12-04 00:00:00,2025-12-04 00:00:00,410.0,388.35,73,-1580.45,-1611.18,,session_close
M&MFIN,stage1,MIS,2025-12-08 00:00:00,2025-12-08 00:00:00,358.9,343.65,83,-1265.75,-1296.53,,session_close
PATANJALI,stage1,MIS,2025-12-08 00:00:00,2025-12-08 00:00:00,552.9,547.85,54,-272.7,-304.19,,session_close
GODFRYPHLP,stage1,MIS,2025-12-10 00:00:00,2025-12-10 00:00:00,2770.0,2813.4,10,434.0,404.35,,session_close
GODREJPROP,stage1,MIS,2025-12-10 00:00:00,2025-12-10 00:00:00,2041.0,2014.3,14,-373.8,-403.86,,session_close
ADANIGREEN,stage1,MIS,2025-12-12 00:00:00,2025-12-12 00:00:00,1024.0,1040.2,29,469.8,438.01,,session_close
DIXON,stage1,MIS,2025-12-12 00:00:00,2025-12-12 00:00:00,13100.0,13379.0,2,558.0,529.86,,session_close
PREMIERENE,stage1,MIS,2025-12-12 00:00:00,2025-12-12 00:00:00,905.0,919.25,33,470.25,438.28,,session_close
DIXON,stage1,MIS,2025-12-15 00:00:00,2025-12-15 00:00:00,13313.0,13737.0,2,848.0,819.22,,session_close
GMRAIRPORT,stage1,MIS,2025-12-15 00:00:00,2025-12-15 00:00:00,103.95,104.88,288,267.84,235.92,,session_close
HINDZINC,stage1,MIS,2025-12-15 00:00:00,2025-12-15 00:00:00,562.1,568.05,53,315.35,283.56,,session_close
NATIONALUM,stage1,MIS,2025-12-15 00:00:00,2025-12-15 00:00:00,277.7,278.7,108,108.0,76.13,,session_close
IOC,stage1,MIS,2025-12-16 00:00:00,2025-12-16 00:00:00,164.47,162.75,182,-313.04,-344.58,,session_close
KEI,stage1,MIS,2025-12-16 00:00:00,2025-12-16 00:00:00,4161.0,4156.3,7,-32.9,-63.77,,session_close
SUPREMEIND,stage1,MIS,2025-12-17 00:00:00,2025-12-17 00:00:00,3399.1,3345.2,8,-431.2,-459.76,,session_close
VEDL,stage1,MIS,2025-12-17 00:00:00,2025-12-17 00:00:00,303.55,298.25,98,-519.4,-550.61,,session_close
HDFCAMC,stage1,MIS,2025-12-19 00:00:00,2025-12-19 00:00:00,2660.8,2615.0,11,-503.8,-534.52,,session_close
KPITTECH,stage1,MIS,2025-12-22 00:00:00,2025-12-22 00:00:00,1225.0,1229.3,24,103.2,71.96,,session_close
